date,team.top,team.bottom,inning,top_bottom,batter_number,before_score.top,before_score.bottom,after_score.top,after_score.bottom,point,before_out,before_1b,before_2b,before_3b,after_out,after_1b,after_2b,after_3b,batter.id,batter.handed,batter.name,pitcher.id,pitcher.handed,pitcher.name,direction,result
2023-04-06,ヤクルト,中日,1,2,4,1,0,1,0,0,2,1,0,0,2,1,1,0,1600021,右,ビシエド,12113,左,石川 雅規,左,安
2023-04-06,ヤクルト,中日,1,2,5,1,0,1,0,0,2,1,1,0,3,0,0,0,2103780,右,福永 裕基,12113,左,石川 雅規,中,飛
2023-04-06,ヤクルト,中日,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2000133,右,オスナ,2000042,右,髙橋 宏斗,,見三振
2023-04-06,ヤクルト,中日,2,1,2,1,0,1,0,0,1,0,0,0,2,0,0,0,2000026,右,内山 壮真,2000042,右,髙橋 宏斗,遊,飛
2023-04-06,ヤクルト,中日,2,1,3,1,0,1,0,0,2,0,0,0,2,1,0,0,2000135,右,サンタナ,2000042,右,髙橋 宏斗,,四球
2023-04-06,ヤクルト,中日,2,1,4,1,0,1,0,0,2,1,0,0,3,0,0,0,1900028,左,長岡 秀樹,2000042,右,髙橋 宏斗,一,ゴロ
2023-04-06,ヤクルト,中日,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1560639,右,カリステ,12113,左,石川 雅規,三,失
2023-04-06,ヤクルト,中日,2,2,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1500076,右,木下 拓哉,12113,左,石川 雅規,二,ゴロ
2023-04-06,ヤクルト,中日,2,2,3,1,0,1,1,1,1,0,0,1,1,1,0,0,2000044,左,龍空,12113,左,石川 雅規,右,安
2023-04-06,ヤクルト,中日,2,2,4,1,1,1,1,0,1,1,0,0,2,0,1,0,2000042,右,髙橋 宏斗,12113,左,石川 雅規,一,犠打
2023-04-06,ヤクルト,中日,2,2,5,1,1,1,1,0,2,0,1,0,3,0,0,0,1900041,左,岡林 勇希,12113,左,石川 雅規,遊,ゴロ
2023-04-06,ヤクルト,中日,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,12113,左,石川 雅規,2000042,右,髙橋 宏斗,,見三振
2023-04-06,ヤクルト,中日,3,1,2,1,1,1,1,0,1,0,0,0,2,0,0,0,1650522,左,丸山 和郁,2000042,右,髙橋 宏斗,三,ゴロ
2023-04-06,ヤクルト,中日,3,1,3,1,1,1,1,0,2,0,0,0,3,0,0,0,1800036,右,濱田 太貴,2000042,右,髙橋 宏斗,三,ゴロ
2023-04-06,ヤクルト,中日,3,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,900410,左,大島 洋平,12113,左,石川 雅規,三,直
2023-04-06,ヤクルト,中日,3,2,2,1,1,1,1,0,1,0,0,0,1,1,0,0,1600085,右,細川 成也,12113,左,石川 雅規,中,安
2023-04-06,ヤクルト,中日,3,2,3,1,1,1,1,0,1,1,0,0,1,0,1,1,1600021,右,ビシエド,12113,左,石川 雅規,左,２
2023-04-06,ヤクルト,中日,3,2,4,1,1,1,2,1,1,0,1,1,2,0,1,0,2103780,右,福永 裕基,12113,左,石川 雅規,左,犠飛
2023-04-06,ヤクルト,中日,3,2,5,1,2,1,3,1,2,0,1,0,2,1,0,0,1560639,右,カリステ,12113,左,石川 雅規,左,安
2023-04-06,ヤクルト,中日,3,2,6,1,3,1,3,0,2,1,0,0,3,0,0,0,1500076,右,木下 拓哉,1500139,右,小澤 怜史,二,飛
2023-04-06,ヤクルト,中日,4,1,1,1,3,1,3,0,0,0,0,0,1,0,0,0,1000132,右,山田 哲人,2000042,右,髙橋 宏斗,左,飛
2023-04-06,ヤクルト,中日,4,1,2,1,3,1,3,0,1,0,0,0,2,0,0,0,1700084,左,村上 宗隆,2000042,右,髙橋 宏斗,三,ゴロ
2023-04-06,ヤクルト,中日,4,1,3,1,3,1,3,0,2,0,0,0,3,0,0,0,2000133,右,オスナ,2000042,右,髙橋 宏斗,,空三振
2023-04-06,ヤクルト,中日,4,2,1,1,3,1,3,0,0,0,0,0,1,0,0,0,2000044,左,龍空,1500139,右,小澤 怜史,,空三振
2023-04-06,ヤクルト,中日,4,2,2,1,3,1,3,0,1,0,0,0,1,1,0,0,2000042,右,髙橋 宏斗,1500139,右,小澤 怜史,,四球
2023-04-06,ヤクルト,中日,4,2,3,1,3,1,3,0,1,1,0,0,2,1,0,0,1900041,左,岡林 勇希,1500139,右,小澤 怜史,,見三振
2023-04-06,ヤクルト,中日,4,2,4,1,3,1,3,0,2,1,0,0,2,0,1,1,900410,左,大島 洋平,1500139,右,小澤 怜史,右,安
2023-04-06,ヤクルト,中日,4,2,5,1,3,1,3,0,2,0,1,1,3,0,0,0,1600085,右,細川 成也,1500139,右,小澤 怜史,,見三振
2023-04-06,ヤクルト,中日,5,1,1,1,3,1,3,0,0,0,0,0,1,0,0,0,2000026,右,内山 壮真,2000042,右,髙橋 宏斗,一,飛
2023-04-06,ヤクルト,中日,5,1,2,1,3,1,3,0,1,0,0,0,2,0,0,0,2000135,右,サンタナ,2000042,右,髙橋 宏斗,,空三振
2023-04-06,ヤクルト,中日,5,1,3,1,3,1,3,0,2,0,0,0,3,0,0,0,1900028,左,長岡 秀樹,2000042,右,髙橋 宏斗,,空三振
2023-04-06,ヤクルト,中日,5,2,1,1,3,1,3,0,0,0,0,0,0,1,0,0,1600021,右,ビシエド,1500139,右,小澤 怜史,一,安
2023-04-06,ヤクルト,中日,5,2,2,1,3,1,3,0,0,1,0,0,1,1,0,0,2103780,右,福永 裕基,1500139,右,小澤 怜史,,空三振
2023-04-06,ヤクルト,中日,5,2,3,1,3,1,3,0,1,1,0,0,2,1,0,0,1560639,右,カリステ,1500139,右,小澤 怜史,,空三振
2023-04-06,ヤクルト,中日,5,2,4,1,3,1,3,0,2,1,0,0,2,1,1,0,1500076,右,木下 拓哉,1500139,右,小澤 怜史,左,安
2023-04-06,ヤクルト,中日,5,2,5,1,3,1,3,0,2,1,1,0,3,0,0,0,2000044,左,龍空,1500139,右,小澤 怜史,,見三振
2023-04-06,ヤクルト,中日,6,1,1,1,3,1,3,0,0,0,0,0,1,0,0,0,1700089,左,宮本 丈,2000042,右,髙橋 宏斗,左,飛
2023-04-06,ヤクルト,中日,6,1,2,1,3,1,3,0,1,0,0,0,1,1,0,0,1650522,左,丸山 和郁,2000042,右,髙橋 宏斗,,四球
2023-04-06,ヤクルト,中日,6,1,3,1,3,1,3,0,1,1,0,0,2,0,1,0,1800036,右,濱田 太貴,2000042,右,髙橋 宏斗,,空三振
2023-04-06,ヤクルト,中日,6,1,4,1,3,1,3,0,2,0,1,0,3,0,0,0,1000132,右,山田 哲人,2000042,右,髙橋 宏斗,右,飛
2023-04-06,ヤクルト,中日,6,2,1,1,3,1,3,0,0,0,0,0,0,1,0,0,2103840,右,ブライト 健太,1800039,左,久保 拓眞,,四球
2023-04-06,ヤクルト,中日,6,2,2,1,3,1,3,0,0,1,0,0,1,0,1,0,1900041,左,岡林 勇希,1800039,左,久保 拓眞,捕,犠打
2023-04-06,ヤクルト,中日,6,2,3,1,3,1,3,0,1,0,1,0,1,1,0,1,900410,左,大島 洋平,1800039,左,久保 拓眞,右,安
2023-04-06,ヤクルト,中日,6,2,4,1,3,1,3,0,1,1,0,1,3,0,0,0,1600085,右,細川 成也,2000024,右,木澤 尚文,遊,併打
2023-04-06,ヤクルト,中日,7,1,1,1,3,1,3,0,0,0,0,0,0,1,0,0,1700084,左,村上 宗隆,1300040,左,砂田 毅樹,中,安
2023-04-06,ヤクルト,中日,7,1,2,1,3,1,3,0,0,1,0,0,0,0,1,1,2000133,右,オスナ,1100071,右,田島 慎二,左,２
2023-04-06,ヤクルト,中日,7,1,3,1,3,1,3,0,0,0,1,1,1,0,1,1,2000026,右,内山 壮真,1100071,右,田島 慎二,一,ゴロ
2023-04-06,ヤクルト,中日,7,1,4,1,3,1,3,0,1,0,1,1,2,0,1,1,2000135,右,サンタナ,1100071,右,田島 慎二,,空三振
2023-04-06,ヤクルト,中日,7,1,5,1,3,1,3,0,2,0,1,1,3,0,0,0,1900028,左,長岡 秀樹,1100071,右,田島 慎二,右,飛
2023-04-06,ヤクルト,中日,7,2,1,1,3,1,3,0,0,0,0,0,1,0,0,0,1600021,右,ビシエド,2000024,右,木澤 尚文,二,ゴロ
2023-04-06,ヤクルト,中日,7,2,2,1,3,1,3,0,1,0,0,0,2,0,0,0,2103780,右,福永 裕基,2000024,右,木澤 尚文,投,ゴロ
2023-04-06,ヤクルト,中日,7,2,3,1,3,1,3,0,2,0,0,0,3,0,0,0,1560639,右,カリステ,2000024,右,木澤 尚文,,空三振
2023-04-06,ヤクルト,中日,8,1,1,1,3,1,3,0,0,0,0,0,1,0,0,0,600011,左,川端 慎吾,1700104,右,清水 達也,二,ゴロ
2023-04-06,ヤクルト,中日,8,1,2,1,3,1,3,0,1,0,0,0,1,1,0,0,1650522,左,丸山 和郁,1700104,右,清水 達也,,四球
2023-04-06,ヤクルト,中日,8,1,3,1,3,1,3,0,1,1,0,0,2,1,0,0,1800036,右,濱田 太貴,1700104,右,清水 達也,右,飛
2023-04-06,ヤクルト,中日,8,1,4,1,3,1,3,0,2,1,0,0,3,0,0,0,1000132,右,山田 哲人,1700104,右,清水 達也,,空三振
2023-04-06,ヤクルト,中日,8,2,1,1,3,1,3,0,0,0,0,0,1,0,0,0,1500076,右,木下 拓哉,1600075,右,星 知弥,三,飛
2023-04-06,ヤクルト,中日,8,2,2,1,3,1,3,0,1,0,0,0,2,0,0,0,2000044,左,龍空,1600075,右,星 知弥,中,飛
2023-04-06,ヤクルト,中日,8,2,3,1,3,1,3,0,2,0,0,0,3,0,0,0,1700152,左,アルモンテ,1600075,右,星 知弥,,空三振
2023-04-06,ヤクルト,中日,9,1,1,1,3,1,3,0,0,0,0,0,1,0,0,0,1700084,左,村上 宗隆,1700010,右,マルティネス,,空三振
2023-04-06,ヤクルト,中日,9,1,2,1,3,1,3,0,1,0,0,0,2,0,0,0,2000133,右,オスナ,1700010,右,マルティネス,,空三振
2023-04-06,ヤクルト,中日,9,1,3,1,3,1,3,0,2,0,0,0,3,0,0,0,2000026,右,内山 壮真,1700010,右,マルティネス,投,ゴロ
2023-04-06,阪神,広島,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1800065,左,近本 光司,1700072,右,遠藤 淳志,,見三振
2023-04-06,阪神,広島,1,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,2000056,左,中野 拓夢,1700072,右,遠藤 淳志,中,安
2023-04-06,阪神,広島,1,1,3,0,0,0,0,0,1,1,0,0,2,1,0,0,1961285,右,ノイジー,1700072,右,遠藤 淳志,一,飛
2023-04-06,阪神,広島,1,1,4,0,0,0,0,0,2,1,0,0,2,1,1,0,1600113,右,大山 悠輔,1700072,右,遠藤 淳志,,四球
2023-04-06,阪神,広島,1,1,5,0,0,0,0,0,2,1,1,0,3,0,0,0,2000051,左,佐藤 輝明,1700072,右,遠藤 淳志,一,ゴロ
2023-04-06,阪神,広島,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1100082,右,菊池 涼介,1900044,右,西 純矢,遊,飛
2023-04-06,阪神,広島,1,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1400173,左,野間 峻祥,1900044,右,西 純矢,左,２
2023-04-06,阪神,広島,1,2,3,0,0,0,1,1,1,0,1,0,1,1,0,0,1000150,左,秋山 翔吾,1900044,右,西 純矢,中,安
2023-04-06,阪神,広島,1,2,4,0,1,0,1,0,1,1,0,0,2,1,0,0,1961166,右,マクブルーム,1900044,右,西 純矢,右,飛
2023-04-06,阪神,広島,1,2,5,0,1,0,1,0,2,1,0,0,3,0,0,0,1500096,左,西川 龍馬,1900044,右,西 純矢,遊,飛
2023-04-06,阪神,広島,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1850183,右,森下 翔太,1700072,右,遠藤 淳志,,死球
2023-04-06,阪神,広島,2,1,2,0,1,0,1,0,0,1,0,0,1,0,1,0,1300073,右,梅野 隆太郎,1700072,右,遠藤 淳志,三,ゴロ
2023-04-06,阪神,広島,2,1,3,0,1,0,1,0,1,0,1,0,1,1,0,1,1800066,左,小幡 竜平,1700072,右,遠藤 淳志,左,安
2023-04-06,阪神,広島,2,1,4,0,1,0,1,0,1,1,0,1,2,0,0,0,1900044,右,西 純矢,1700072,右,遠藤 淳志,,空三振
2023-04-06,阪神,広島,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1460004,右,デビッドソン,1900044,右,西 純矢,左,２
2023-04-06,阪神,広島,2,2,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1300059,左,田中 広輔,1900044,右,西 純矢,二,ゴロ
2023-04-06,阪神,広島,2,2,3,0,1,0,1,0,1,0,0,1,2,0,0,1,700050,右,會澤 翼,1900044,右,西 純矢,一,邪飛
2023-04-06,阪神,広島,2,2,4,0,1,0,1,0,2,0,0,1,3,0,0,0,1700072,右,遠藤 淳志,1900044,右,西 純矢,左,飛
2023-04-06,阪神,広島,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1800065,左,近本 光司,1700072,右,遠藤 淳志,,四球
2023-04-06,阪神,広島,3,1,2,0,1,0,1,0,0,1,0,0,1,0,1,0,2000056,左,中野 拓夢,1700072,右,遠藤 淳志,三,犠打
2023-04-06,阪神,広島,3,1,3,0,1,0,1,0,1,0,1,0,1,1,1,0,1961285,右,ノイジー,1700072,右,遠藤 淳志,,四球
2023-04-06,阪神,広島,3,1,4,0,1,0,1,0,1,1,1,0,2,1,1,0,1600113,右,大山 悠輔,1700072,右,遠藤 淳志,捕,邪飛
2023-04-06,阪神,広島,3,1,5,0,1,0,1,0,2,1,1,0,3,0,0,0,2000051,左,佐藤 輝明,1700072,右,遠藤 淳志,中,飛
2023-04-06,阪神,広島,3,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1100082,右,菊池 涼介,1900044,右,西 純矢,捕,邪飛
2023-04-06,阪神,広島,3,2,2,0,1,0,1,0,1,0,0,0,2,0,0,0,1400173,左,野間 峻祥,1900044,右,西 純矢,一,ゴロ
2023-04-06,阪神,広島,3,2,3,0,1,0,1,0,2,0,0,0,2,1,0,0,1000150,左,秋山 翔吾,1900044,右,西 純矢,左,安
2023-04-06,阪神,広島,3,2,4,0,1,0,1,0,2,1,0,0,3,0,0,0,1961166,右,マクブルーム,1900044,右,西 純矢,中,飛
2023-04-06,阪神,広島,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1850183,右,森下 翔太,1700072,右,遠藤 淳志,右,飛
2023-04-06,阪神,広島,4,1,2,0,1,0,1,0,1,0,0,0,1,1,0,0,1300073,右,梅野 隆太郎,1700072,右,遠藤 淳志,左,安
2023-04-06,阪神,広島,4,1,3,0,1,0,1,0,1,1,0,0,2,1,0,0,1800066,左,小幡 竜平,1700072,右,遠藤 淳志,左,飛
2023-04-06,阪神,広島,4,1,4,0,1,0,1,0,2,1,0,0,3,0,0,0,1900044,右,西 純矢,1700072,右,遠藤 淳志,左,飛
2023-04-06,阪神,広島,4,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1500096,左,西川 龍馬,1900044,右,西 純矢,中,安
2023-04-06,阪神,広島,4,2,2,0,1,0,3,2,0,1,0,0,0,0,0,0,1460004,右,デビッドソン,1900044,右,西 純矢,左中,本
2023-04-06,阪神,広島,4,2,3,0,3,0,3,0,0,0,0,0,1,0,0,0,1300059,左,田中 広輔,1900044,右,西 純矢,一,ゴロ
2023-04-06,阪神,広島,4,2,4,0,3,0,3,0,1,0,0,0,2,0,0,0,700050,右,會澤 翼,1900044,右,西 純矢,二,飛
2023-04-06,阪神,広島,4,2,5,0,3,0,3,0,2,0,0,0,3,0,0,0,1700072,右,遠藤 淳志,1900044,右,西 純矢,,見三振
2023-04-06,阪神,広島,5,1,1,0,3,0,3,0,0,0,0,0,0,1,0,0,1800065,左,近本 光司,1700072,右,遠藤 淳志,,四球
2023-04-06,阪神,広島,5,1,2,0,3,0,3,0,0,1,0,0,1,1,0,0,2000056,左,中野 拓夢,1700072,右,遠藤 淳志,,見三振
2023-04-06,阪神,広島,5,1,3,0,3,0,3,0,1,1,0,0,2,1,0,0,1961285,右,ノイジー,1700072,右,遠藤 淳志,左,飛
2023-04-06,阪神,広島,5,1,4,0,3,0,3,0,2,1,0,0,3,0,0,0,1600113,右,大山 悠輔,1700072,右,遠藤 淳志,中,飛
2023-04-06,阪神,広島,5,2,1,0,3,0,3,0,0,0,0,0,1,0,0,0,1100082,右,菊池 涼介,1900044,右,西 純矢,遊,直
2023-04-06,阪神,広島,5,2,2,0,3,0,3,0,1,0,0,0,2,0,0,0,1400173,左,野間 峻祥,1900044,右,西 純矢,一,飛
2023-04-06,阪神,広島,5,2,3,0,3,0,3,0,2,0,0,0,3,0,0,0,1000150,左,秋山 翔吾,1900044,右,西 純矢,二,ゴロ
