date,team.top,team.bottom,inning,top_bottom,batter_number,before_score.top,before_score.bottom,after_score.top,after_score.bottom,point,before_out,before_1b,before_2b,before_3b,after_out,after_1b,after_2b,after_3b,batter.id,batter.handed,batter.name,pitcher.id,pitcher.handed,pitcher.name,direction,result
2023-04-02,中日,巨人,6,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1961068,右,アキーノ,2103689,右,赤星 優志,三,ゴロ
2023-04-02,中日,巨人,6,1,2,1,0,1,0,0,1,0,0,0,2,0,0,0,1100069,左,高橋 周平,2103689,右,赤星 優志,左,飛
2023-04-02,中日,巨人,6,1,3,1,0,1,0,0,2,0,0,0,3,0,0,0,1600085,右,細川 成也,2103689,右,赤星 優志,遊,ゴロ
2023-04-02,中日,巨人,6,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1700044,左,大城 卓三,1200055,右,福谷 浩司,右,安
2023-04-02,中日,巨人,6,2,2,1,0,1,0,0,0,1,0,0,1,1,0,0,1860031,右,ブリンソン,1200055,右,福谷 浩司,二,飛
2023-04-02,中日,巨人,6,2,3,1,0,1,0,0,1,1,0,0,2,0,1,0,2103689,右,赤星 優志,1200055,右,福谷 浩司,一,犠打
2023-04-02,中日,巨人,6,2,4,1,0,1,0,0,2,0,1,0,2,1,1,0,700027,左,梶谷 隆幸,1200055,右,福谷 浩司,,四球
2023-04-02,中日,巨人,6,2,5,1,0,1,1,1,2,1,1,0,2,1,1,0,1600059,左,吉川 尚輝,1200055,右,福谷 浩司,左,安
2023-04-02,中日,巨人,6,2,6,1,1,1,1,0,2,1,1,0,3,0,0,0,800043,左,丸 佳浩,1200055,右,福谷 浩司,一,ゴロ
2023-04-02,中日,巨人,7,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1500076,右,木下 拓哉,2103689,右,赤星 優志,右,飛
2023-04-02,中日,巨人,7,1,2,1,1,1,1,0,1,0,0,0,1,1,0,0,2103780,右,福永 裕基,2103689,右,赤星 優志,中,安
2023-04-02,中日,巨人,7,1,3,1,1,1,1,0,1,1,0,0,2,1,0,0,900410,左,大島 洋平,2103689,右,赤星 優志,一,ゴロ
2023-04-02,中日,巨人,7,1,4,1,1,1,1,0,2,1,0,0,3,0,0,0,1900041,左,岡林 勇希,2103689,右,赤星 優志,中,飛
2023-04-02,中日,巨人,7,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1400101,右,岡本 和真,1800061,右,勝野 昌慶,中,２
2023-04-02,中日,巨人,7,2,2,1,1,1,1,0,0,0,1,0,0,1,1,0,800054,右,中田 翔,1800061,右,勝野 昌慶,,四球
2023-04-02,中日,巨人,7,2,3,1,1,1,1,0,0,1,1,0,1,0,1,1,700003,右,坂本 勇人,1800061,右,勝野 昌慶,投,犠打
2023-04-02,中日,巨人,7,2,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1700044,左,大城 卓三,1800061,右,勝野 昌慶,,故意四
2023-04-02,中日,巨人,7,2,5,1,1,1,2,1,1,1,1,1,1,1,1,1,900397,右,長野 久義,1800061,右,勝野 昌慶,左,安
2023-04-02,中日,巨人,7,2,6,1,2,1,2,0,1,1,1,1,2,1,1,1,2107874,左,門脇 誠,1800061,右,勝野 昌慶,二,ゴロ
2023-04-02,中日,巨人,7,2,7,1,2,1,2,0,2,1,1,1,3,0,0,0,700027,左,梶谷 隆幸,1800061,右,勝野 昌慶,,空三振
2023-04-02,中日,巨人,8,1,1,1,2,1,2,0,0,0,0,0,1,0,0,0,1560639,右,カリステ,1500113,右,田中 豊樹,遊,ゴロ
2023-04-02,中日,巨人,8,1,2,1,2,1,2,0,1,0,0,0,1,0,1,0,1700152,左,アルモンテ,1500113,右,田中 豊樹,右,２
2023-04-02,中日,巨人,8,1,3,1,2,1,2,0,1,0,1,0,2,0,1,0,1961068,右,アキーノ,1500113,右,田中 豊樹,,空三振
2023-04-02,中日,巨人,8,1,4,1,2,1,2,0,2,0,1,0,2,1,0,1,1100069,左,高橋 周平,1600100,左,高梨 雄平,遊,安
2023-04-02,中日,巨人,8,1,5,1,2,2,2,1,2,1,0,1,2,1,1,0,1600085,右,細川 成也,1200089,右,鍵谷 陽平,左,安
2023-04-02,中日,巨人,8,1,6,2,2,2,2,0,2,1,1,0,3,0,0,0,1500076,右,木下 拓哉,1200089,右,鍵谷 陽平,左,飛
2023-04-02,中日,巨人,8,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1600059,左,吉川 尚輝,1700104,右,清水 達也,左,飛
2023-04-02,中日,巨人,8,2,2,2,2,2,3,1,1,0,0,0,1,0,0,0,800043,左,丸 佳浩,1700104,右,清水 達也,右,本
2023-04-02,中日,巨人,8,2,3,2,3,2,3,0,1,0,0,0,1,0,1,0,1400101,右,岡本 和真,1700104,右,清水 達也,遊,失
2023-04-02,中日,巨人,8,2,4,2,3,2,3,0,1,0,1,0,2,0,0,1,800054,右,中田 翔,1700104,右,清水 達也,遊,ゴロ
2023-04-02,中日,巨人,8,2,5,2,3,2,3,0,2,0,0,1,3,0,0,0,700003,右,坂本 勇人,1700104,右,清水 達也,右,飛
2023-04-02,中日,巨人,9,1,1,2,3,2,3,0,0,0,0,0,1,0,0,0,1200059,左,溝脇 隼人,2103697,右,大勢,一,ゴロ
2023-04-02,中日,巨人,9,1,2,2,3,2,3,0,1,0,0,0,2,0,0,0,1200097,左,加藤 翔平,2103697,右,大勢,二,ゴロ
2023-04-02,中日,巨人,9,1,3,2,3,2,3,0,2,0,0,0,3,0,0,0,1900041,左,岡林 勇希,2103697,右,大勢,,空三振
2023-04-02,広島,ヤクルト,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1100082,右,菊池 涼介,2103794,右,吉村 貢司郎,左,安
2023-04-02,広島,ヤクルト,1,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1400173,左,野間 峻祥,2103794,右,吉村 貢司郎,左,邪飛
2023-04-02,広島,ヤクルト,1,1,3,0,0,1,0,1,1,1,0,0,1,0,0,1,1000150,左,秋山 翔吾,2103794,右,吉村 貢司郎,右,３
2023-04-02,広島,ヤクルト,1,1,4,1,0,1,0,0,1,0,0,1,2,0,0,1,1961166,右,マクブルーム,2103794,右,吉村 貢司郎,三,ゴロ
2023-04-02,広島,ヤクルト,1,1,5,1,0,1,0,0,2,0,0,1,3,0,0,0,1500096,左,西川 龍馬,2103794,右,吉村 貢司郎,遊,ゴロ
2023-04-02,広島,ヤクルト,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1800036,右,濱田 太貴,1900057,左,玉村 昇悟,右,安
2023-04-02,広島,ヤクルト,1,2,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2000026,右,内山 壮真,1900057,左,玉村 昇悟,一,野選
2023-04-02,広島,ヤクルト,1,2,3,1,0,1,0,0,0,1,1,0,1,1,1,0,1000132,右,山田 哲人,1900057,左,玉村 昇悟,,空三振
2023-04-02,広島,ヤクルト,1,2,4,1,0,1,0,0,1,1,1,0,2,1,1,0,1700084,左,村上 宗隆,1900057,左,玉村 昇悟,左,飛
2023-04-02,広島,ヤクルト,1,2,5,1,0,1,0,0,2,1,1,0,2,1,1,1,2000133,右,オスナ,1900057,左,玉村 昇悟,,四球
2023-04-02,広島,ヤクルト,1,2,6,1,0,1,0,0,2,1,1,1,3,0,0,0,900044,右,中村 悠平,1900057,左,玉村 昇悟,遊,ゴロ
2023-04-02,広島,ヤクルト,2,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1460004,右,デビッドソン,2103794,右,吉村 貢司郎,左,本
2023-04-02,広島,ヤクルト,2,1,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1600124,左,坂倉 将吾,2103794,右,吉村 貢司郎,遊,ゴロ
2023-04-02,広島,ヤクルト,2,1,3,2,0,2,0,0,1,0,0,0,2,0,0,0,1800072,左,小園 海斗,2103794,右,吉村 貢司郎,遊,ゴロ
2023-04-02,広島,ヤクルト,2,1,4,2,0,2,0,0,2,0,0,0,3,0,0,0,1900057,左,玉村 昇悟,2103794,右,吉村 貢司郎,,空三振
2023-04-02,広島,ヤクルト,2,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2000135,右,サンタナ,1900057,左,玉村 昇悟,,空三振
2023-04-02,広島,ヤクルト,2,2,2,2,0,2,0,0,1,0,0,0,2,0,0,0,1900028,左,長岡 秀樹,1900057,左,玉村 昇悟,左,飛
2023-04-02,広島,ヤクルト,2,2,3,2,0,2,0,0,2,0,0,0,3,0,0,0,2103794,右,吉村 貢司郎,1900057,左,玉村 昇悟,,空三振
2023-04-02,広島,ヤクルト,3,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1100082,右,菊池 涼介,2103794,右,吉村 貢司郎,投,ゴロ
2023-04-02,広島,ヤクルト,3,1,2,2,0,2,0,0,1,0,0,0,2,0,0,0,1400173,左,野間 峻祥,2103794,右,吉村 貢司郎,,空三振
2023-04-02,広島,ヤクルト,3,1,3,2,0,2,0,0,2,0,0,0,3,0,0,0,1000150,左,秋山 翔吾,2103794,右,吉村 貢司郎,中,飛
2023-04-02,広島,ヤクルト,3,2,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1800036,右,濱田 太貴,1900057,左,玉村 昇悟,左,２
2023-04-02,広島,ヤクルト,3,2,2,2,0,2,0,0,0,0,1,0,1,0,1,0,2000026,右,内山 壮真,1900057,左,玉村 昇悟,,空三振
2023-04-02,広島,ヤクルト,3,2,3,2,0,2,2,2,1,0,1,0,1,0,0,0,1000132,右,山田 哲人,1900057,左,玉村 昇悟,左,本
2023-04-02,広島,ヤクルト,3,2,4,2,2,2,2,0,1,0,0,0,2,0,0,0,1700084,左,村上 宗隆,1900057,左,玉村 昇悟,,見三振
2023-04-02,広島,ヤクルト,3,2,5,2,2,2,2,0,2,0,0,0,2,1,0,0,2000133,右,オスナ,1900057,左,玉村 昇悟,,四球
2023-04-02,広島,ヤクルト,3,2,6,2,2,2,2,0,2,1,0,0,2,1,1,0,900044,右,中村 悠平,1900057,左,玉村 昇悟,,死球
2023-04-02,広島,ヤクルト,3,2,7,2,2,2,2,0,2,1,1,0,3,0,0,0,2000135,右,サンタナ,1900057,左,玉村 昇悟,,見三振
2023-04-02,広島,ヤクルト,4,1,1,2,2,2,2,0,0,0,0,0,0,1,0,0,1961166,右,マクブルーム,2103794,右,吉村 貢司郎,右,安
2023-04-02,広島,ヤクルト,4,1,2,2,2,2,2,0,0,1,0,0,1,1,0,0,1500096,左,西川 龍馬,2103794,右,吉村 貢司郎,遊,直
2023-04-02,広島,ヤクルト,4,1,3,2,2,2,2,0,1,1,0,0,2,1,0,0,1460004,右,デビッドソン,2103794,右,吉村 貢司郎,遊,飛
2023-04-02,広島,ヤクルト,4,1,4,2,2,2,2,0,2,1,0,0,3,0,0,0,1600124,左,坂倉 将吾,2103794,右,吉村 貢司郎,,空三振
2023-04-02,広島,ヤクルト,4,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1900028,左,長岡 秀樹,1900057,左,玉村 昇悟,中,飛
2023-04-02,広島,ヤクルト,4,2,2,2,2,2,2,0,1,0,0,0,2,0,0,0,2103794,右,吉村 貢司郎,1900057,左,玉村 昇悟,中,飛
2023-04-02,広島,ヤクルト,4,2,3,2,2,2,2,0,2,0,0,0,3,0,0,0,1800036,右,濱田 太貴,1900057,左,玉村 昇悟,,空三振
2023-04-02,広島,ヤクルト,5,1,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1800072,左,小園 海斗,2103794,右,吉村 貢司郎,中,飛
2023-04-02,広島,ヤクルト,5,1,2,2,2,2,2,0,1,0,0,0,2,0,0,0,1900057,左,玉村 昇悟,2103794,右,吉村 貢司郎,,空三振
2023-04-02,広島,ヤクルト,5,1,3,2,2,2,2,0,2,0,0,0,2,1,0,0,1100082,右,菊池 涼介,2103794,右,吉村 貢司郎,右,安
2023-04-02,広島,ヤクルト,5,1,4,2,2,2,2,0,2,1,0,0,3,0,0,0,1400173,左,野間 峻祥,2103794,右,吉村 貢司郎,二,ゴロ
2023-04-02,広島,ヤクルト,5,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,2000026,右,内山 壮真,1900057,左,玉村 昇悟,遊,ゴロ
2023-04-02,広島,ヤクルト,5,2,2,2,2,2,2,0,1,0,0,0,1,0,1,0,1000132,右,山田 哲人,1900057,左,玉村 昇悟,,四球
2023-04-02,広島,ヤクルト,5,2,3,2,2,2,2,0,1,0,1,0,2,0,0,1,1700084,左,村上 宗隆,1900057,左,玉村 昇悟,二,ゴロ
2023-04-02,広島,ヤクルト,5,2,4,2,2,2,2,0,2,0,0,1,3,0,0,0,2000133,右,オスナ,1900057,左,玉村 昇悟,二,飛
2023-04-02,広島,ヤクルト,6,1,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1000150,左,秋山 翔吾,2000024,右,木澤 尚文,三,直
2023-04-02,広島,ヤクルト,6,1,2,2,2,2,2,0,1,0,0,0,2,0,0,0,1961166,右,マクブルーム,2000024,右,木澤 尚文,,空三振
2023-04-02,広島,ヤクルト,6,1,3,2,2,2,2,0,2,0,0,0,2,1,0,0,1500096,左,西川 龍馬,2000024,右,木澤 尚文,右,安
2023-04-02,広島,ヤクルト,6,1,4,2,2,2,2,0,2,1,0,0,3,0,0,0,1460004,右,デビッドソン,2000024,右,木澤 尚文,投,ゴロ
2023-04-02,広島,ヤクルト,6,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,900044,右,中村 悠平,1600125,右,アドゥワ 誠,三,ゴロ
2023-04-02,広島,ヤクルト,6,2,2,2,2,2,2,0,1,0,0,0,2,0,0,0,2000135,右,サンタナ,1600125,右,アドゥワ 誠,遊,ゴロ
2023-04-02,広島,ヤクルト,6,2,3,2,2,2,2,0,2,0,0,0,3,0,0,0,1900028,左,長岡 秀樹,1600125,右,アドゥワ 誠,一,ゴロ
2023-04-02,広島,ヤクルト,7,1,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1600124,左,坂倉 将吾,1200075,右,石山 泰稚,二,ゴロ
2023-04-02,広島,ヤクルト,7,1,2,2,2,2,2,0,1,0,0,0,2,0,0,0,1800072,左,小園 海斗,1200075,右,石山 泰稚,左,飛
2023-04-02,広島,ヤクルト,7,1,3,2,2,2,2,0,2,0,0,0,3,0,0,0,2103358,左,田村 俊介,1200075,右,石山 泰稚,二,飛
2023-04-02,広島,ヤクルト,7,2,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1650522,左,丸山 和郁,1560685,左,ターリー,,見三振
2023-04-02,広島,ヤクルト,7,2,2,2,2,2,2,0,1,0,0,0,2,0,0,0,1800036,右,濱田 太貴,1560685,左,ターリー,,見三振
2023-04-02,広島,ヤクルト,7,2,3,2,2,2,2,0,2,0,0,0,2,1,0,0,2000026,右,内山 壮真,1560685,左,ターリー,右,安
2023-04-02,広島,ヤクルト,7,2,4,2,2,2,2,0,2,1,0,0,3,0,0,0,1000132,右,山田 哲人,1560685,左,ターリー,,空三振
2023-04-02,広島,ヤクルト,8,1,1,2,2,2,2,0,0,0,0,0,1,0,0,0,1100082,右,菊池 涼介,1600075,右,星 知弥,三,ゴロ
2023-04-02,広島,ヤクルト,8,1,2,2,2,2,2,0,1,0,0,0,2,0,0,0,1400173,左,野間 峻祥,1600075,右,星 知弥,,空三振
2023-04-02,広島,ヤクルト,8,1,3,2,2,2,2,0,2,0,0,0,2,1,0,0,1000150,左,秋山 翔吾,1600075,右,星 知弥,左,安
2023-04-02,広島,ヤクルト,8,1,4,2,2,2,2,0,2,1,0,0,2,1,1,0,1961166,右,マクブルーム,1600075,右,星 知弥,,四球
2023-04-02,広島,ヤクルト,8,1,5,2,2,2,2,0,2,1,1,0,3,0,0,0,1500096,左,西川 龍馬,1600075,右,星 知弥,投,ゴロ
2023-04-02,広島,ヤクルト,8,2,1,2,2,2,3,1,0,0,0,0,0,0,0,0,1700084,左,村上 宗隆,1651377,右,松本 竜也,右,２
2023-04-02,広島,ヤクルト,8,2,2,2,3,2,3,0,0,0,0,0,1,0,0,0,2000133,右,オスナ,1651377,右,松本 竜也,左,飛
2023-04-02,広島,ヤクルト,8,2,3,2,3,2,3,0,1,0,0,0,2,0,0,0,900044,右,中村 悠平,1651377,右,松本 竜也,二,飛
2023-04-02,広島,ヤクルト,8,2,4,2,3,2,3,0,2,0,0,0,3,0,0,0,400021,左,青木 宣親,1651377,右,松本 竜也,二,ゴロ
2023-04-02,広島,ヤクルト,9,1,1,2,3,2,3,0,0,0,0,0,1,0,0,0,1460004,右,デビッドソン,1300029,左,田口 麗斗,,空三振
2023-04-02,広島,ヤクルト,9,1,2,2,3,2,3,0,1,0,0,0,2,0,0,0,1600124,左,坂倉 将吾,1300029,左,田口 麗斗,遊,ゴロ
2023-04-02,広島,ヤクルト,9,1,3,2,3,2,3,0,2,0,0,0,2,1,0,0,1200070,右,上本 崇司,1300029,左,田口 麗斗,右,安
2023-04-02,広島,ヤクルト,9,1,4,2,3,2,3,0,2,1,0,0,3,0,0,0,800041,左,松山 竜平,1300029,左,田口 麗斗,,空三振
2023-04-02,DeNA,阪神,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1600089,左,佐野 恵太,1600115,右,才木 浩人,右,安
2023-04-02,DeNA,阪神,1,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1200053,右,宮﨑 敏郎,1600115,右,才木 浩人,,空三振
2023-04-02,DeNA,阪神,1,1,3,0,0,0,0,0,1,1,0,0,2,1,0,0,900011,右,大田 泰示,1600115,右,才木 浩人,,見三振
2023-04-02,DeNA,阪神,1,1,4,0,0,0,0,0,2,1,0,0,3,0,0,0,2000035,右,牧 秀悟,1600115,右,才木 浩人,,空三振
2023-04-02,DeNA,阪神,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1800065,左,近本 光司,1600109,左,笠原 祥太郎,右,２
2023-04-02,DeNA,阪神,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,2000056,左,中野 拓夢,1600109,左,笠原 祥太郎,投,犠打
2023-04-02,DeNA,阪神,1,2,3,0,0,0,0,0,1,0,0,1,2,0,0,1,1961285,右,ノイジー,1600109,左,笠原 祥太郎,三,ゴロ
2023-04-02,DeNA,阪神,1,2,4,0,0,0,0,0,2,0,0,1,3,0,0,0,1600113,右,大山 悠輔,1600109,左,笠原 祥太郎,,見三振
2023-04-02,DeNA,阪神,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1700020,右,ソト,1600115,右,才木 浩人,三,ゴロ
2023-04-02,DeNA,阪神,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1100061,右,桑原 将志,1600115,右,才木 浩人,中,飛
2023-04-02,DeNA,阪神,2,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1600107,左,京田 陽太,1600115,右,才木 浩人,三,直
2023-04-02,DeNA,阪神,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000051,左,佐藤 輝明,1600109,左,笠原 祥太郎,中,安
2023-04-02,DeNA,阪神,2,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1850183,右,森下 翔太,1600109,左,笠原 祥太郎,左,安
2023-04-02,DeNA,阪神,2,2,3,0,0,0,0,0,0,1,1,0,1,1,1,0,1300073,右,梅野 隆太郎,1600109,左,笠原 祥太郎,,空三振
2023-04-02,DeNA,阪神,2,2,4,0,0,0,0,0,1,1,1,0,2,1,0,1,1800066,左,小幡 竜平,1600109,左,笠原 祥太郎,遊,ゴロ
2023-04-02,DeNA,阪神,2,2,5,0,0,0,0,0,2,1,0,1,3,0,0,0,1600115,右,才木 浩人,1600109,左,笠原 祥太郎,,空三振
2023-04-02,DeNA,阪神,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1700066,右,山本 祐大,1600115,右,才木 浩人,一,邪飛
2023-04-02,DeNA,阪神,3,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1600109,左,笠原 祥太郎,1600115,右,才木 浩人,,見三振
2023-04-02,DeNA,阪神,3,1,3,0,0,0,0,0,2,0,0,0,2,1,0,0,1600089,左,佐野 恵太,1600115,右,才木 浩人,,四球
2023-04-02,DeNA,阪神,3,1,4,0,0,0,0,0,2,1,0,0,3,0,0,0,1200053,右,宮﨑 敏郎,1600115,右,才木 浩人,三,ゴロ
2023-04-02,DeNA,阪神,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1800065,左,近本 光司,1600109,左,笠原 祥太郎,,四球
2023-04-02,DeNA,阪神,3,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2000056,左,中野 拓夢,1600109,左,笠原 祥太郎,左,安
2023-04-02,DeNA,阪神,3,2,3,0,0,0,0,0,0,1,1,0,1,1,1,0,1961285,右,ノイジー,1600109,左,笠原 祥太郎,,見三振
2023-04-02,DeNA,阪神,3,2,4,0,0,0,1,1,1,1,1,0,1,1,1,0,1600113,右,大山 悠輔,1600109,左,笠原 祥太郎,左,安
2023-04-02,DeNA,阪神,3,2,5,0,1,0,1,0,1,1,1,0,1,1,1,1,2000051,左,佐藤 輝明,1600109,左,笠原 祥太郎,,四球
2023-04-02,DeNA,阪神,3,2,6,0,1,0,2,1,1,1,1,1,1,1,1,1,1850183,右,森下 翔太,1600109,左,笠原 祥太郎,左,安
2023-04-02,DeNA,阪神,3,2,7,0,2,0,3,1,1,1,1,1,2,1,1,0,1300073,右,梅野 隆太郎,1600109,左,笠原 祥太郎,左,犠飛
2023-04-02,DeNA,阪神,3,2,8,0,3,0,3,0,2,1,1,0,2,1,1,1,1800066,左,小幡 竜平,1600109,左,笠原 祥太郎,,四球
2023-04-02,DeNA,阪神,3,2,9,0,3,0,3,0,2,1,1,1,3,0,0,0,1600115,右,才木 浩人,1600109,左,笠原 祥太郎,一,邪飛
2023-04-02,DeNA,阪神,4,1,1,0,3,0,3,0,0,0,0,0,1,0,0,0,900011,右,大田 泰示,1600115,右,才木 浩人,,空三振
