date,team.top,team.bottom,inning,top_bottom,batter_number,before_score.top,before_score.bottom,after_score.top,after_score.bottom,point,before_out,before_1b,before_2b,before_3b,after_out,after_1b,after_2b,after_3b,batter.id,batter.handed,batter.name,pitcher.id,pitcher.handed,pitcher.name,direction,result
2023-03-31,広島,ヤクルト,6,1,1,0,2,0,2,0,0,0,0,0,0,1,0,0,1100082,右,菊池 涼介,1200076,右,小川 泰弘,三,失
2023-03-31,広島,ヤクルト,6,1,2,0,2,0,2,0,0,1,0,0,2,0,0,0,1300059,左,田中 広輔,1200076,右,小川 泰弘,中,飛
2023-03-31,広島,ヤクルト,6,1,3,0,2,0,2,0,2,0,0,0,3,0,0,0,1800072,左,小園 海斗,1200076,右,小川 泰弘,中,飛
2023-03-31,広島,ヤクルト,6,2,1,0,2,0,3,1,0,0,0,0,0,0,0,0,2000133,右,オスナ,1851151,右,河野 佳,中,本
2023-03-31,広島,ヤクルト,6,2,2,0,3,0,3,0,0,0,0,0,1,0,0,0,900044,右,中村 悠平,1851151,右,河野 佳,遊,ゴロ
2023-03-31,広島,ヤクルト,6,2,3,0,3,0,3,0,1,0,0,0,2,0,0,0,2000026,右,内山 壮真,1851151,右,河野 佳,遊,ゴロ
2023-03-31,広島,ヤクルト,6,2,4,0,3,0,3,0,2,0,0,0,3,0,0,0,1900028,左,長岡 秀樹,1851151,右,河野 佳,二,ゴロ
2023-03-31,広島,ヤクルト,7,1,1,0,3,0,3,0,0,0,0,0,1,0,0,0,1400173,左,野間 峻祥,1200076,右,小川 泰弘,,空三振
2023-03-31,広島,ヤクルト,7,1,2,0,3,0,3,0,1,0,0,0,1,1,0,0,1000150,左,秋山 翔吾,1200076,右,小川 泰弘,左,安
2023-03-31,広島,ヤクルト,7,1,3,0,3,0,3,0,1,1,0,0,3,0,0,0,1961166,右,マクブルーム,1200076,右,小川 泰弘,三,併打
2023-03-31,広島,ヤクルト,7,2,1,0,3,0,3,0,0,0,0,0,1,0,0,0,2000135,右,サンタナ,1400102,左,戸根 千明,,空三振
2023-03-31,広島,ヤクルト,7,2,2,0,3,0,3,0,1,0,0,0,2,0,0,0,1800036,右,濱田 太貴,1400102,左,戸根 千明,左,飛
2023-03-31,広島,ヤクルト,7,2,3,0,3,0,3,0,2,0,0,0,3,0,0,0,400021,左,青木 宣親,1400102,左,戸根 千明,二,ゴロ
2023-03-31,広島,ヤクルト,8,1,1,0,3,0,3,0,0,0,0,0,1,0,0,0,1500096,左,西川 龍馬,1800033,右,清水 昇,三,邪飛
2023-03-31,広島,ヤクルト,8,1,2,0,3,0,3,0,1,0,0,0,2,0,0,0,1460004,右,デビッドソン,1800033,右,清水 昇,三,ゴロ
2023-03-31,広島,ヤクルト,8,1,3,0,3,0,3,0,2,0,0,0,3,0,0,0,1600124,左,坂倉 将吾,1800033,右,清水 昇,左,飛
2023-03-31,広島,ヤクルト,8,2,1,0,3,0,3,0,0,0,0,0,0,0,1,0,1000132,右,山田 哲人,1700070,右,ケムナ 誠,左,安
2023-03-31,広島,ヤクルト,8,2,2,0,3,0,3,0,0,0,1,0,1,0,1,0,1700084,左,村上 宗隆,1700070,右,ケムナ 誠,左,飛
2023-03-31,広島,ヤクルト,8,2,3,0,3,0,3,0,1,0,1,0,1,1,0,1,2000133,右,オスナ,1700070,右,ケムナ 誠,左,安
2023-03-31,広島,ヤクルト,8,2,4,0,3,0,4,1,1,1,0,1,2,0,1,0,900044,右,中村 悠平,1700070,右,ケムナ 誠,一,犠打
2023-03-31,広島,ヤクルト,8,2,5,0,4,0,4,0,2,0,1,0,3,0,0,0,2000026,右,内山 壮真,1700070,右,ケムナ 誠,中,飛
2023-03-31,広島,ヤクルト,9,1,1,0,4,0,4,0,0,0,0,0,1,0,0,0,1100082,右,菊池 涼介,1600075,右,星 知弥,中,飛
2023-03-31,広島,ヤクルト,9,1,2,0,4,0,4,0,1,0,0,0,2,0,0,0,2103358,左,田村 俊介,1600075,右,星 知弥,,見三振
2023-03-31,広島,ヤクルト,9,1,3,0,4,0,4,0,2,0,0,0,3,0,0,0,1800072,左,小園 海斗,1600075,右,星 知弥,,空三振
2023-03-31,DeNA,阪神,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1600089,左,佐野 恵太,1500090,右,青柳 晃洋,,空三振
2023-03-31,DeNA,阪神,1,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1850208,左,林 琢真,1500090,右,青柳 晃洋,二,ゴロ
2023-03-31,DeNA,阪神,1,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1700059,左,神里 和毅,1500090,右,青柳 晃洋,,空三振
2023-03-31,DeNA,阪神,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1800065,左,近本 光司,1400110,左,石田 健大,二,飛
2023-03-31,DeNA,阪神,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,2000056,左,中野 拓夢,1400110,左,石田 健大,,空三振
2023-03-31,DeNA,阪神,1,2,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1961285,右,ノイジー,1400110,左,石田 健大,二,飛
2023-03-31,DeNA,阪神,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2000035,右,牧 秀悟,1500090,右,青柳 晃洋,,空三振
2023-03-31,DeNA,阪神,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1700065,左,楠本 泰史,1500090,右,青柳 晃洋,遊,直
2023-03-31,DeNA,阪神,2,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1300038,左,関根 大気,1500090,右,青柳 晃洋,,空三振
2023-03-31,DeNA,阪神,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1600113,右,大山 悠輔,1400110,左,石田 健大,中,安
2023-03-31,DeNA,阪神,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,2000051,左,佐藤 輝明,1400110,左,石田 健大,左,２
2023-03-31,DeNA,阪神,2,2,3,0,0,0,0,0,0,0,1,1,0,1,1,1,1850183,右,森下 翔太,1400110,左,石田 健大,三,失
2023-03-31,DeNA,阪神,2,2,4,0,0,0,1,1,0,1,1,1,0,1,1,1,1300073,右,梅野 隆太郎,1400110,左,石田 健大,左,安
2023-03-31,DeNA,阪神,2,2,5,0,1,0,2,1,0,1,1,1,0,1,1,1,1800066,左,小幡 竜平,1400110,左,石田 健大,中,安
2023-03-31,DeNA,阪神,2,2,6,0,2,0,2,0,0,1,1,1,1,1,1,1,1500090,右,青柳 晃洋,1400110,左,石田 健大,,見三振
2023-03-31,DeNA,阪神,2,2,7,0,2,0,3,1,1,1,1,1,3,0,0,0,1800065,左,近本 光司,1400110,左,石田 健大,左,犠飛
2023-03-31,DeNA,阪神,3,1,1,0,3,0,3,0,0,0,0,0,1,0,0,0,1500064,左,戸柱 恭孝,1500090,右,青柳 晃洋,左,飛
2023-03-31,DeNA,阪神,3,1,2,0,3,0,3,0,1,0,0,0,2,0,0,0,1900030,左,森 敬斗,1500090,右,青柳 晃洋,三,ゴロ
2023-03-31,DeNA,阪神,3,1,3,0,3,0,3,0,2,0,0,0,3,0,0,0,1400110,左,石田 健大,1500090,右,青柳 晃洋,三,ゴロ
2023-03-31,DeNA,阪神,3,2,1,0,3,0,3,0,0,0,0,0,0,0,1,0,2000056,左,中野 拓夢,1400110,左,石田 健大,,四球
2023-03-31,DeNA,阪神,3,2,2,0,3,0,3,0,0,0,1,0,1,0,1,0,1961285,右,ノイジー,1400110,左,石田 健大,,空三振
2023-03-31,DeNA,阪神,3,2,3,0,3,0,3,0,1,0,1,0,2,0,1,0,1600113,右,大山 悠輔,1400110,左,石田 健大,左,飛
2023-03-31,DeNA,阪神,3,2,4,0,3,0,3,0,2,0,1,0,3,0,0,0,2000051,左,佐藤 輝明,1400110,左,石田 健大,中,飛
2023-03-31,DeNA,阪神,4,1,1,0,3,0,3,0,0,0,0,0,1,0,0,0,1600089,左,佐野 恵太,1500090,右,青柳 晃洋,遊,直
2023-03-31,DeNA,阪神,4,1,2,0,3,0,3,0,1,0,0,0,2,0,0,0,1850208,左,林 琢真,1500090,右,青柳 晃洋,,空三振
2023-03-31,DeNA,阪神,4,1,3,0,3,0,3,0,2,0,0,0,3,0,0,0,1700059,左,神里 和毅,1500090,右,青柳 晃洋,,見三振
2023-03-31,DeNA,阪神,4,2,1,0,3,0,3,0,0,0,0,0,1,0,0,0,1850183,右,森下 翔太,1400110,左,石田 健大,左,飛
2023-03-31,DeNA,阪神,4,2,2,0,3,0,3,0,1,0,0,0,1,1,0,0,1300073,右,梅野 隆太郎,1400110,左,石田 健大,,四球
2023-03-31,DeNA,阪神,4,2,3,0,3,0,3,0,1,1,0,0,1,1,0,1,1800066,左,小幡 竜平,1400110,左,石田 健大,中,安
2023-03-31,DeNA,阪神,4,2,4,0,3,0,4,1,1,1,0,1,2,0,1,0,1500090,右,青柳 晃洋,1400110,左,石田 健大,捕,犠打
2023-03-31,DeNA,阪神,4,2,5,0,4,0,4,0,2,0,1,0,3,0,0,0,1800065,左,近本 光司,1400110,左,石田 健大,左,飛
2023-03-31,DeNA,阪神,5,1,1,0,4,0,4,0,0,0,0,0,0,1,0,0,2000035,右,牧 秀悟,1500090,右,青柳 晃洋,三,安
2023-03-31,DeNA,阪神,5,1,2,0,4,0,4,0,0,1,0,0,1,1,0,0,1700065,左,楠本 泰史,1500090,右,青柳 晃洋,右,飛
2023-03-31,DeNA,阪神,5,1,3,0,4,0,4,0,1,1,0,0,2,1,0,0,1300038,左,関根 大気,1500090,右,青柳 晃洋,一,ゴロ
2023-03-31,DeNA,阪神,5,1,4,0,4,0,4,0,2,1,0,0,3,0,0,0,1500064,左,戸柱 恭孝,1500090,右,青柳 晃洋,,空三振
2023-03-31,DeNA,阪神,5,2,1,0,4,0,4,0,0,0,0,0,0,1,0,0,2000056,左,中野 拓夢,1600096,右,森原 康平,三,失
2023-03-31,DeNA,阪神,5,2,2,0,4,0,4,0,0,1,0,0,0,1,0,1,1961285,右,ノイジー,1600096,右,森原 康平,中,安
2023-03-31,DeNA,阪神,5,2,3,0,4,0,5,1,0,1,0,1,1,1,0,0,1600113,右,大山 悠輔,1600096,右,森原 康平,中,犠飛
2023-03-31,DeNA,阪神,5,2,4,0,5,0,5,0,1,1,0,0,2,1,0,0,2000051,左,佐藤 輝明,1600096,右,森原 康平,,空三振
2023-03-31,DeNA,阪神,5,2,5,0,5,0,5,0,2,1,0,0,3,0,0,0,1850183,右,森下 翔太,1600096,右,森原 康平,遊,ゴロ
2023-03-31,DeNA,阪神,6,1,1,0,5,0,5,0,0,0,0,0,1,0,0,0,1900030,左,森 敬斗,1500090,右,青柳 晃洋,三,飛
2023-03-31,DeNA,阪神,6,1,2,0,5,0,5,0,1,0,0,0,1,1,0,0,1600107,左,京田 陽太,1500090,右,青柳 晃洋,左,安
2023-03-31,DeNA,阪神,6,1,3,0,5,0,5,0,1,1,0,0,1,1,1,0,1600089,左,佐野 恵太,1500090,右,青柳 晃洋,,四球
2023-03-31,DeNA,阪神,6,1,4,0,5,0,5,0,1,1,1,0,2,1,1,0,1850208,左,林 琢真,1500090,右,青柳 晃洋,三,邪飛
2023-03-31,DeNA,阪神,6,1,5,0,5,1,5,1,2,1,1,0,2,1,1,0,1200053,右,宮﨑 敏郎,1300075,左,岩崎 優,中,安
2023-03-31,DeNA,阪神,6,1,6,1,5,1,5,0,2,1,1,0,3,0,0,0,2000035,右,牧 秀悟,1300075,左,岩崎 優,,空三振
2023-03-31,DeNA,阪神,6,2,1,1,5,1,5,0,0,0,0,0,1,0,0,0,1300073,右,梅野 隆太郎,1800043,右,上茶谷 大河,中,飛
2023-03-31,DeNA,阪神,6,2,2,1,5,1,5,0,1,0,0,0,2,0,0,0,1800066,左,小幡 竜平,1800043,右,上茶谷 大河,三,ゴロ
2023-03-31,DeNA,阪神,6,2,3,1,5,1,5,0,2,0,0,0,3,0,0,0,1500091,左,板山 祐太郎,1800043,右,上茶谷 大河,,空三振
2023-03-31,DeNA,阪神,7,1,1,1,5,1,5,0,0,0,0,0,1,0,0,0,1700065,左,楠本 泰史,1600116,右,浜地 真澄,一,ゴロ
2023-03-31,DeNA,阪神,7,1,2,1,5,1,5,0,1,0,0,0,2,0,0,0,1300038,左,関根 大気,1600116,右,浜地 真澄,右,飛
2023-03-31,DeNA,阪神,7,1,3,1,5,1,5,0,2,0,0,0,2,1,0,0,1500064,左,戸柱 恭孝,1600116,右,浜地 真澄,中,安
2023-03-31,DeNA,阪神,7,1,4,1,5,1,5,0,2,1,0,0,3,0,0,0,1100061,右,桑原 将志,1600116,右,浜地 真澄,左,飛
2023-03-31,DeNA,阪神,7,2,1,1,5,1,5,0,0,0,0,0,0,1,0,0,1800065,左,近本 光司,1800043,右,上茶谷 大河,,死球
2023-03-31,DeNA,阪神,7,2,2,1,5,1,5,0,0,1,0,0,1,0,1,0,2000056,左,中野 拓夢,1800043,右,上茶谷 大河,投,犠打
2023-03-31,DeNA,阪神,7,2,3,1,5,1,5,0,1,0,1,0,2,0,1,0,1961285,右,ノイジー,1800043,右,上茶谷 大河,中,安
2023-03-31,DeNA,阪神,7,2,4,1,5,1,5,0,2,0,1,0,3,0,0,0,1600113,右,大山 悠輔,1800043,右,上茶谷 大河,遊,ゴロ
2023-03-31,DeNA,阪神,8,1,1,1,5,1,5,0,0,0,0,0,0,1,0,0,1600107,左,京田 陽太,1961194,右,K.ケラー,,四球
2023-03-31,DeNA,阪神,8,1,2,1,5,1,5,0,0,1,0,0,0,0,1,1,1600089,左,佐野 恵太,1961194,右,K.ケラー,右,２
2023-03-31,DeNA,阪神,8,1,3,1,5,1,5,0,0,0,1,1,1,0,1,1,1700020,右,ソト,1961194,右,K.ケラー,,空三振
2023-03-31,DeNA,阪神,8,1,4,1,5,3,5,2,1,0,1,1,1,1,0,0,1200053,右,宮﨑 敏郎,1961194,右,K.ケラー,中,安
2023-03-31,DeNA,阪神,8,1,5,3,5,3,5,0,1,1,0,0,2,1,0,0,2000035,右,牧 秀悟,1961194,右,K.ケラー,,空三振
2023-03-31,DeNA,阪神,8,1,6,3,5,3,5,0,2,1,0,0,3,0,0,0,1700065,左,楠本 泰史,1961194,右,K.ケラー,中,飛
2023-03-31,DeNA,阪神,8,2,1,3,5,3,5,0,0,0,0,0,0,0,1,0,2000051,左,佐藤 輝明,2000034,右,入江 大生,右,２
2023-03-31,DeNA,阪神,8,2,2,3,5,3,5,0,0,0,1,0,1,0,0,1,1600117,左,糸原 健斗,2000034,右,入江 大生,二,ゴロ
2023-03-31,DeNA,阪神,8,2,3,3,5,3,5,0,1,0,0,1,2,0,0,1,1300073,右,梅野 隆太郎,2000034,右,入江 大生,遊,ゴロ
2023-03-31,DeNA,阪神,8,2,4,3,5,3,6,1,2,0,0,1,2,0,1,0,1800066,左,小幡 竜平,2000034,右,入江 大生,左,安
2023-03-31,DeNA,阪神,8,2,5,3,6,3,6,0,2,0,1,0,3,0,0,0,1500091,左,板山 祐太郎,2000034,右,入江 大生,,空三振
2023-03-31,DeNA,阪神,9,1,1,3,6,3,6,0,0,0,0,0,0,1,0,0,900011,右,大田 泰示,1800070,右,湯浅 京己,,四球
2023-03-31,DeNA,阪神,9,1,2,3,6,3,6,0,0,1,0,0,0,1,1,0,1500064,左,戸柱 恭孝,1800070,右,湯浅 京己,,四球
2023-03-31,DeNA,阪神,9,1,3,3,6,3,6,0,0,1,1,0,1,1,1,0,1100061,右,桑原 将志,1800070,右,湯浅 京己,,見三振
2023-03-31,DeNA,阪神,9,1,4,3,6,3,6,0,1,1,1,0,1,1,1,1,1600107,左,京田 陽太,1800070,右,湯浅 京己,,四球
2023-03-31,DeNA,阪神,9,1,5,3,6,3,6,0,1,1,1,1,2,1,1,1,1600089,左,佐野 恵太,1800070,右,湯浅 京己,,空三振
2023-03-31,DeNA,阪神,9,1,6,3,6,3,6,0,2,1,1,1,3,0,0,0,1700020,右,ソト,1800070,右,湯浅 京己,遊,飛
2023-03-31,中日,巨人,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1900041,左,岡林 勇希,1960962,右,ビーディ,中,３
2023-03-31,中日,巨人,1,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,900410,左,大島 洋平,1960962,右,ビーディ,右,安
2023-03-31,中日,巨人,1,1,3,1,0,1,0,0,0,1,0,0,1,1,0,0,1100069,左,高橋 周平,1960962,右,ビーディ,遊,ゴロ
2023-03-31,中日,巨人,1,1,4,1,0,1,0,0,1,1,0,0,1,1,1,0,1961068,右,アキーノ,1960962,右,ビーディ,中,安
2023-03-31,中日,巨人,1,1,5,1,0,1,0,0,1,1,1,0,3,0,0,0,1600021,右,ビシエド,1960962,右,ビーディ,三,直
2023-03-31,中日,巨人,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1600001,右,オコエ 瑠偉,1500074,左,小笠原 慎之介,,空三振
2023-03-31,中日,巨人,1,2,2,1,0,1,0,0,1,0,0,0,1,1,0,0,1600059,左,吉川 尚輝,1500074,左,小笠原 慎之介,,四球
2023-03-31,中日,巨人,1,2,3,1,0,1,0,0,1,1,0,0,2,1,0,0,800043,左,丸 佳浩,1500074,左,小笠原 慎之介,左,飛
2023-03-31,中日,巨人,1,2,4,1,0,1,0,0,2,1,0,0,3,0,0,0,1400101,右,岡本 和真,1500074,左,小笠原 慎之介,左,飛
2023-03-31,中日,巨人,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1500076,右,木下 拓哉,1960962,右,ビーディ,中,安
2023-03-31,中日,巨人,2,1,2,1,0,1,0,0,0,1,0,0,1,1,0,0,2103780,右,福永 裕基,1960962,右,ビーディ,,空三振
2023-03-31,中日,巨人,2,1,3,1,0,1,0,0,1,1,0,0,2,1,0,0,2000044,左,龍空,1960962,右,ビーディ,,空三振
2023-03-31,中日,巨人,2,1,4,1,0,1,0,0,2,1,0,0,3,0,0,0,1500074,左,小笠原 慎之介,1960962,右,ビーディ,,見三振
2023-03-31,中日,巨人,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,800054,右,中田 翔,1500074,左,小笠原 慎之介,二,ゴロ
2023-03-31,中日,巨人,2,2,2,1,0,1,0,0,1,0,0,0,2,0,0,0,700003,右,坂本 勇人,1500074,左,小笠原 慎之介,三,直
2023-03-31,中日,巨人,2,2,3,1,0,1,0,0,2,0,0,0,3,0,0,0,1860031,右,ブリンソン,1500074,左,小笠原 慎之介,,空三振
2023-03-31,中日,巨人,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1900041,左,岡林 勇希,1960962,右,ビーディ,中,安
2023-03-31,中日,巨人,3,1,2,1,0,1,0,0,0,1,0,0,0,1,1,0,900410,左,大島 洋平,1960962,右,ビーディ,左,安
2023-03-31,中日,巨人,3,1,3,1,0,1,0,0,0,1,1,0,1,0,1,1,1100069,左,高橋 周平,1960962,右,ビーディ,投,犠打
2023-03-31,中日,巨人,3,1,4,1,0,2,0,1,1,0,1,1,1,1,1,0,1961068,右,アキーノ,1960962,右,ビーディ,遊,安
2023-03-31,中日,巨人,3,1,5,2,0,2,0,0,1,1,1,0,2,1,0,1,1600021,右,ビシエド,1960962,右,ビーディ,中,飛
2023-03-31,中日,巨人,3,1,6,2,0,2,0,0,2,1,0,1,3,0,0,0,1500076,右,木下 拓哉,1960962,右,ビーディ,遊,飛
2023-03-31,中日,巨人,3,2,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1700044,左,大城 卓三,1500074,左,小笠原 慎之介,中,安
2023-03-31,中日,巨人,3,2,2,2,0,2,0,0,0,1,0,0,0,1,1,0,1960962,右,ビーディ,1500074,左,小笠原 慎之介,捕,犠野
2023-03-31,中日,巨人,3,2,3,2,0,2,0,0,0,1,1,0,2,0,0,1,1600001,右,オコエ 瑠偉,1500074,左,小笠原 慎之介,遊,併打
2023-03-31,中日,巨人,3,2,4,2,0,2,0,0,2,0,0,1,2,1,0,1,1600059,左,吉川 尚輝,1500074,左,小笠原 慎之介,,四球
2023-03-31,中日,巨人,3,2,5,2,0,2,0,0,2,1,0,1,2,1,1,1,800043,左,丸 佳浩,1500074,左,小笠原 慎之介,,四球
2023-03-31,中日,巨人,3,2,6,2,0,2,0,0,2,1,1,1,3,0,0,0,1400101,右,岡本 和真,1500074,左,小笠原 慎之介,右,飛
2023-03-31,中日,巨人,4,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2103780,右,福永 裕基,1960962,右,ビーディ,遊,ゴロ
2023-03-31,中日,巨人,4,1,2,2,0,2,0,0,1,0,0,0,2,0,0,0,2000044,左,龍空,1960962,右,ビーディ,中,飛
2023-03-31,中日,巨人,4,1,3,2,0,2,0,0,2,0,0,0,3,0,0,0,1500074,左,小笠原 慎之介,1960962,右,ビーディ,左,飛
2023-03-31,中日,巨人,4,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,800054,右,中田 翔,1500074,左,小笠原 慎之介,左,本
2023-03-31,中日,巨人,4,2,2,2,1,2,1,0,0,0,0,0,1,0,0,0,700003,右,坂本 勇人,1500074,左,小笠原 慎之介,,見三振
2023-03-31,中日,巨人,4,2,3,2,1,2,1,0,1,0,0,0,2,0,0,0,1860031,右,ブリンソン,1500074,左,小笠原 慎之介,,空三振
